,label
3245017,5212
1810950,442
2777004,415
2004357,523
3782714,5212
1658095,4141
3616308,415
1484541,523
3911890,4312
1655862,4123
2817885,433
2305373,4411
2774222,415
3923656,3421
2732041,415
2516862,343
3166913,4213a
1792633,4411
2210712,3421
3820619,3421
2460830,532
3824540,4123
2963355,523
4142809,4123
4068475,3412
2876877,3412
1901194,532
4169361,4312
1629319,4123
3935922,4141
3791770,451
2858905,442
2650614,4141
3948574,4213
4258805,4213a
3502872,4231t
4300483,4411
4238620,4312
2028115,532
3969915,532
3103915,3421
1875912,433
1629935,4123
2027526,4141
3580689,442
3075312,4141
2852048,433
1939608,442
3627551,451
3276639,4312
3591120,361
4314154,5212
3697414,415
1586680,442
3550865,532
4060347,4231t
3881240,4213a
1640778,451
3322422,442
3518975,415
2661239,361
3946761,343
3361707,343
2261143,4321
2303573,4411
2890271,451
1736054,523
2385233,4411
1527459,4231t
3710946,442
1927860,442
2303447,4411
3365465,343
1908125,3412
3506220,352
2900140,5212
4220029,4321
3901400,4231t
2697361,433
1989582,523
2667113,451
1729521,415
1575748,4123
3112174,5212
3367888,451
3240480,4411
3345248,3412
3160823,4141
3278930,4411
4357395,352
3804752,532
2638011,3412
3817676,3412
2358198,4411
2186251,5212
3070127,3412
2916113,3421
3980787,532
2136926,4141
2128081,3421
2713244,523
4257580,5212
2380349,4231t
4152139,343
2181032,4411
1866079,4231t
3545020,523
3737547,3421
3236024,4213a
1812278,442
1779049,415
3163642,4141
2031267,4213
2500032,343
3779881,4231t
3117839,4141
3626908,415
3995210,4123
4143724,4321
3820937,3421
2692094,5212
2577659,352
3731225,433
4140490,4321
2546342,352
1788576,4321
1816515,451
3070709,5212
3063284,3412
2371532,5212
3396717,451
1932992,4213
2745896,415
2400278,4411
3422055,4123
3928553,4123
3582476,343
2833490,433
3284405,5212
4200069,5212
2640607,3412
2104452,361
2058811,532
2573227,352
3729448,3412
3827686,4123
1614904,4321
3008726,532
3872181,442
3264354,4231t
1727963,415
2402619,5212
2379502,4321
3207459,4312
3389253,451
4379310,3412
2578032,4213
2011045,3412
2434537,361
3765491,433
3787371,4312
3003041,532
1602778,4231t
3405046,451
1628408,352
2418093,343
1745945,532
3663478,415
3171166,4312
2953225,523
2921538,4123
2131773,4231t
4058719,4231t
2901609,451
2851928,433
1486075,523
3167094,4141
1726425,415
1949377,4312
3824881,442
3018015,4411
4136765,4213a
3310930,433
2970538,3412
2351961,4321
2120047,4123
3657487,415
2896413,4411
4071045,4312
3010141,532
3474002,415
4221249,4321
2926955,4141
4338989,343
3130567,4123
3345836,3412
1859188,343
2398752,4411
1798064,523
1541194,4321
2370352,5212
2018390,3421
4194221,4141
2359040,4411
2490495,4213
3405478,451
4218550,4213a
3746634,433
4019087,4321
2037223,343
3093490,4231t
1720618,415
3160782,4213
1680741,4213
2240308,4123
4033489,3412
2171052,4312
3270759,4231t
2666644,352
3847143,442
4087963,3421
4140370,4321
3510773,352
3036132,3412
2326013,4231t
2545839,523
3822315,3421
2431749,361
2417026,5212
3115101,3421
3383058,451
1926681,4141
2537139,352
3419685,451
3225433,4231t
1601757,442
2449879,343
4024329,3412
4191037,4411
2879657,343
2607124,361
4317935,4312
4053845,4321
2564867,352
2711592,523
3471294,352
3709170,415
2002748,523
2857129,442
3654429,415
2203967,4213a
1786018,4321
4326767,343
3448069,532
2781740,442
2280495,4141
3945684,4213
3973457,5212
1784594,4321
4221428,4213
3221993,4213
2894770,451
2232173,5212
3476322,415
2960843,523
2211812,3421
4357677,352
2513692,4411
1607740,442
1484500,451
3446452,523
3960108,532
2486491,343
3847549,442
2094149,415
4201266,4141
2203790,3421
2242101,4213a
2276058,4213
4335367,343
2790274,523
2524069,361
2799846,433
1686452,4213a
2859505,442
2333595,4321
2754720,415
2314935,4321
3905400,523
3620002,442
2001828,523
2343661,4231t
3055133,4231t
1764667,4123
2489063,4213
2046755,532
4015435,361
2137418,4141
1526001,4231t
1695488,4231t
1750940,451
2837278,4312
4226967,4213
3626790,415
2165445,4231t
3820429,3421
3872947,4213
3150796,4411
1575256,4123
3203898,4231t
2546002,352
3710273,433
4153825,343
2661744,4213a
2309667,4141
1687139,361
3386852,3421
1696563,361
2992419,352
4275075,4411
3871368,4312
1761954,415
2844750,4411
2338845,4213
1698329,361
4239565,4213
3535214,442
2335552,4213
4226061,4213
2366143,4411
3960537,4411
2648735,4123
3780085,4231t
2380547,4231t
4288738,4321
4169598,4123
2491576,343
3028111,3421
3937862,4141
3341520,361
4199487,5212
4232454,4213
2054444,4321
4180067,4213a
3303557,5212
2107630,523
3010554,4321
2535006,352
2277378,4213
2756466,415
2290762,4231t
3671292,415
2317421,4213
2733546,4123
4123877,4312
1882458,4411
3103344,4321
1996003,523
3059676,4312
2924866,523
3415362,451
4348295,352
2359384,4411
3064159,4321
4276728,4321
3098135,4312
2880763,343
2249628,4231t
2406063,5212
4331823,4312
4197336,4231t
1586154,442
3572723,4213
3240598,4411
4169481,4312
3076630,4141
2246832,4231t
4230169,4231t
3026603,3421
2730494,4123
3451810,3412
2724802,3412
4333191,4312
4246820,4411
2816198,433
1723328,415
1515035,451
3714727,451
3298941,361
3150247,4123
2395606,4312
4129261,4123
2787090,433
3064691,4321
2621803,361
1787488,4321
2989664,4213a
2257194,4312
4159646,4123
3615533,433
2176555,4321
4212377,4231t
2920774,4123
1532268,4312
1497091,3412
2163055,3412
3233999,4213a
2493496,343
3231466,4312
3500054,352
3945818,4213
3229108,4312
3125242,4123
1691124,343
1761417,4123
3503230,4231t
2617380,352
1917100,442
4114592,3421
2022664,532
1522733,451
2923376,4123
3658798,415
4060851,4231t
2851962,433
3215408,4213
4310001,4312
2520696,415
1924810,442
3061564,3412
3600975,361
2996557,4213a
4028406,3412
4238850,4312
3024788,5212
1622432,5212
2841447,4321
1549697,4411
2189391,3421
3736479,3421
1809585,433
3875877,4213
2332033,4321
1494752,451
2167702,3412
4157565,4231t
3984367,4141
2546028,352
2391513,4321
2254203,343
3676572,4213a
3732668,3412
2006697,523
4183620,4321
2447340,451
2380074,4321
3940915,4213
1791986,415
2253591,4312
3880873,523
3393331,4123
3225736,4213a
1865832,433
3787196,433
1770625,4213
1510587,451
3782571,433
3427353,4123
1981573,523
3401150,451
3664583,415
2083975,4141
3290917,4321
2514806,4411
2630737,523
3145024,4123
3996911,4141
4269254,4312
2419432,5212
2034211,343
2162155,3412
4042561,4213a
2413393,5212
2850410,433
3707913,4312
2230178,4411
2378070,4321
2407935,4321
3295410,4321
1990119,4312
3418543,451
2170653,3412
2729414,415
1607946,442
4150418,4411
4259375,4213a
3219799,4213
1565107,523
3687784,4231t
1975226,4213a
3078367,3421
3219181,4213
3631851,415
1698739,361
3821524,442
1869244,433
3812082,442
3796835,442
3009521,4312
2801065,433
2289863,4141
3895710,523
3742590,4123
4369484,523
4071708,3412
3664892,4141
4158132,4123
2379201,4231t
3132500,4231t
2581554,352
2563584,433
1668120,4213
4251702,4213a
4164857,4123
3797775,523
2994098,532
2706856,415
3442824,4312
2221197,4321
3534909,361
3208248,4213
2984051,532
3293222,4321
4284102,4231t
2120834,532
3634434,523
2758664,4321
2019426,532
3731600,3412
1662910,451
3921109,532
2282545,4213a
2689647,4411
3003690,4231t
2342012,5212
1885686,4411
1960480,442
3634364,523
2737543,4141
4149390,4123
3412150,451
3608002,361
3952250,532
3427391,4123
2622448,451
2028620,4141
3078659,3421
3502111,352
2501446,343
1474947,352
2400807,4312
3691131,415
2246329,4123
3344236,3412
2682291,361
1540432,4321
2247975,4123
3786896,433
2266620,4411
3979529,532
3640281,532
1716168,5212
2812179,433
1617245,4411
2664043,361
2818218,4213
4308906,4411
2061520,532
4347762,415
3622017,415
2095951,415
2595433,352
2539909,352
3253232,5212
4329367,4312
2790132,523
4034002,4213
3779992,433
2478150,3421
2682786,4321
2136604,4141
1548280,451
2823632,352
1801031,343
3939419,4213
2915677,3421
2325120,4213
3670205,4213
3705669,4312
3634242,523
1551892,5212
4196174,4231t
3399396,4141
4012097,361
2991010,4213a
2015867,532
2771843,352
3001037,532
3851661,4411
1935612,442
3125650,4123
2994676,532
1973355,523
2976070,532
3060144,4312
1867023,4231t
3048940,4213a
3097442,3421
2088366,4411
1922665,442
3341955,361
2462110,343
2234130,3421
3518541,415
1919601,442
1565610,523
4215841,4213
2268889,4123
3496324,4321
2181120,4411
4271462,4312
2740951,415
3697865,343
4113865,4231t
2937369,4213a
2894514,451
3789835,4312
1728320,442
2292918,4141
1984623,523
3854104,442
3746197,4141
2659969,4213
3641054,415
3702823,343
1487400,451
2625786,361
3968272,4231t
3158079,5212
2239219,4123
3117666,4123
2534469,442
2935004,523
2137890,4141
2545382,352
4207183,4141
3071395,5212
1979306,343
4174580,4213
4295420,4411
4182851,4141
2913141,523
2668339,451
2223091,4321
3895995,4411
2234276,3421
1876739,4321
1824238,523
3568831,4213
1718152,5212
2013915,3412
1534145,451
2276438,4213
3767509,4321
2483436,343
1785901,415
3190767,352
2575838,4213
2849791,433
1518875,4213
2572079,4141
4377228,3412
3747447,4141
2110718,523
1838507,3421
2285492,4141
4367033,352
2548979,352
3184188,4411
3035402,3412
4328698,4312
3121837,4123
2457120,532
2394942,4312
1900176,442
3951070,532
3317514,343
2083002,4123
2216877,3421
1794382,415
1586771,4141
4258022,5212
2605235,352
4163122,5212
3551692,361
4345752,415
4306874,4411
2031448,532
3944731,343
2353129,4321
3598563,361
2411527,4321
3935144,4141
1506690,451
2132914,4141
2768611,352
2439130,433
3547961,532
4032218,3412
2681744,4321
3482587,4141
1672375,4213a
3973992,532
2313378,343
2165566,3412
2386514,5212
1756141,415
3220443,4213
3702635,343
3402960,451
2113645,3421
3003287,532
2950457,523
4115107,4231t
3059166,4312
3519612,433
1598696,442
4073702,3412
4126348,3421
4092108,3421
3360027,352
3604666,361
1717998,5212
1601554,4231t
4082202,3421
1579412,442
2166662,3412
2984847,4213
3569865,4213
2307236,4141
3882029,523
1772520,415
2107015,352
2540223,352
2433541,361
1677007,451
3883826,343
4084050,3421
2002862,523
4175640,4213
2114274,352
3664821,415
3450735,532
2452156,343
1488254,451
4242103,4321
2170744,4312
2904847,532
1986141,4312
4187673,4141
2338388,5212
4147771,4411
3566011,361
1999820,523
2631591,361
3280859,4312
1970005,4213
3812783,3412
3125277,4213a
2234251,5212
1489780,532
3463350,4123
3711655,433
1922153,442
2068249,532
1860116,4213a
2666832,352
3860310,4231t
4026242,4123
4322468,4231t
2795645,532
3866332,442
3523441,361
4126340,3421
2390699,4231t
4152371,343
3884871,4141
2966398,523
1706348,4321
3715141,451
3219721,4213
3054404,3412
1903995,442
1891511,442
4090286,4213
2205495,4213a
3431189,451
2721650,3412
3138349,4312
2967589,5212
3428318,4231t
4034608,4213
1937860,442
2749709,415
3075098,4141
3516826,361
3672982,415
2348336,4312
1607532,442
3662505,4123
3801488,442
2642093,361
3332421,361
2958278,523
3815588,3412
2463492,343
4165335,4123
2287042,4231t
3791218,451
3166821,4213a
3262709,4411
3711106,442
2416360,4321
1940393,4213a
4028457,4141
2500695,4231t
4305698,5212
3946370,4213
1742206,415
4086184,4213
3413072,451
1912799,343
4098934,4321
1556901,532
3902144,4231t
2205413,4213a
1704697,361
2381186,4231t
2613261,361
3377314,532
2105899,442
1560122,523
2227130,4411
2586640,4231t
1548632,451
4360078,352
1812008,442
3579905,442
3324929,451
1604839,442
3483597,352
2043308,4231t
4329244,5212
2917195,3421
2118768,4312
3253470,4231t
4203763,5212
2084247,4141
4326027,343
2743289,415
2315286,343
3428752,4231t
2156134,343
2083126,4123
1896244,442
3906897,5212
2020212,532
4370133,352
3377112,532
3824987,442
4232017,4231t
2559755,352
3862250,442
3514988,361
3834733,4141
3596592,4231t
1841008,4123
3163847,4213a
3036698,3412
2418053,343
3520410,433
3181107,4141
2862307,523
2316007,4321
3333159,361
2388109,4231t
3800549,523
1846056,433
2567293,352
3228722,4312
1626968,352
2171198,4312
3443837,451
4090226,4213
3532364,442
1859108,343
2434410,343
3145065,4321
4106046,3421
4243950,4213a
3663148,415
3802497,523
4311644,5212
3241281,4213a
4155153,343
2723235,415
3927358,532
2190061,3421
3544061,361
3862947,5212
1707865,361
3329119,451
4122611,3421
3975690,532
4077409,3421
1703033,4312
2820194,4213
3824574,4123
4345480,415
3758391,532
1512918,4141
3251853,4213a
4037147,3412
3733269,433
4099782,4321
3241330,4411
1689443,361
3555499,361
3674904,4213a
1889587,5212
2043362,4231t
1552895,451
1740233,415
3011711,532
3279741,4312
3734027,3421
2495946,4213a
3985219,4141
3617339,433
2689924,361
4251090,4411
2547963,352
1692493,442
4006273,3421
2230375,3421
2612902,433
4230144,4213
1622249,442
2856389,442
1763370,415
1964638,5212
4303878,5212
3357319,352
3249592,5212
1972455,523
4256348,5212
3867103,5212
2377756,4321
2386995,4231t
3240113,4213a
3159666,4213
3922025,532
4062208,3412
4174194,4213
3662514,415
1687794,4213a
3689838,4231t
3852196,442
2159672,4213a
2399247,4312
2451003,343
3933522,4141
2357657,4213a
3978815,532
1979250,343
4071813,4312
1718684,5212
2348223,4213a
3129893,4123
2789240,433
3076094,4141
2070891,532
2718730,415
2920924,4123
2197051,3421
2879313,343
3663012,415
2840962,433
3295436,4321
4027035,4141
3679666,415
2832910,433
3021989,532
2372174,4231t
4346999,352
1647614,3412
1658441,4141
1571556,4123
3347842,361
3154887,5212
2011631,3412
2043474,4231t
2983446,4141
1549242,451
1920837,442
3123587,4123
1711505,4411
2737457,4141
1694528,343
2872224,532
2486949,343
2121670,532
3931731,4123
1981207,523
1955104,4321
4090049,3421
4045566,4213a
3612121,361
4207269,4141
2330139,4213
2266202,4411
2538221,352
2543226,352
2856630,451
4311290,4411
1799769,343
3090112,352
1653352,4123
2428724,352
2533123,442
4222688,4213
3841535,4213a
2450453,343
3146725,4321
2478750,3421
2334273,4321
1789856,415
2810358,4123
2618148,352
3820580,442
1898978,442
3340749,532
4252634,4213a
1601885,442
1751948,451
2370390,5212
2793153,433
2501535,4231t
3109137,4411
3052245,4231t
2799275,532
2800091,532
4177523,4141
3582327,442
4229117,4213
2416058,4321
2899167,451
4213899,4231t
2103797,442
3118752,4123
3211247,4213
2366296,343
1887599,5212
2111704,352
4085369,3421
3125626,4123
2305238,4141
3682776,415
4320608,4231t
3742173,433
1895069,442
4140735,4123
1796636,523
3515342,361
3063478,3412
3342790,3412
2641932,3421
3657031,415
3688660,4231t
3575280,4213a
2693284,5212
3757025,532
2379075,4231t
2149419,4141
3001388,4231t
2199062,4213
3627636,415
3869098,4312
2310136,5212
3854439,4411
1862948,4213a
2136022,4141
2728692,415
4104321,4321
3622499,415
1719984,5212
2709121,451
4316483,4231t
4033912,4213
1633319,451
3316558,343
4286461,5212
2632918,532
2707274,415
1623844,5212
1606868,442
3112184,5212
2649306,361
2561308,352
1842161,433
2803458,3412
1685058,4213a
3215663,4411
1737186,523
3954550,532
1663353,451
2042443,4213a
2296781,4141
3686025,415
3314540,343
1479760,3421
2056098,4321
3658674,415
2438112,433
3673237,4213
2125503,4123
4215001,4213
1837423,3421
1845620,433
2384765,4411
1871754,4312
2881512,415
2282642,4141
3824969,442
4204393,5212
3154992,4123
3093901,3421
2165449,4231t
2213117,4231t
4259812,5212
2690844,361
3009154,532
3911659,523
3991148,3421
2681059,361
2689089,4411
1801912,415
1675792,4231t
3181131,4141
3880947,523
1892470,451
2332085,4321
4352710,352
2509704,343
3205245,4213
1542762,4321
1617105,4411
4164518,5212
2889192,4321
3586838,4321
3045323,4231t
2019692,532
1944169,442
3320793,361
3889091,523
2894910,451
3994544,3421
2445617,442
1828640,433
2867099,442
3969228,4231t
3867844,4312
3937955,532
4193543,4141
2812706,433
3488998,352
